"","id","microcosmo","temp","microcosmo","CE","microcosmo","pCO2"
"660",660,"control",30.0783049427013,"control",123.507514754143,"control",539.534985739564
"661",661,"control",30.8063754654746,"control",117.114090559413,"control",554.670603745042
"662",662,"control",31.3129042377482,"control",111.811692306023,"control",550.893751005808
"663",663,"control",31.8869230551465,"control",115.821647099199,"control",552.436606916182
"664",664,"control",29.9321728463459,"control",117.140293336458,"control",558.183941632352
"665",665,"control",27.7559299314742,"control",136.90038694075,"control",547.945833434147
"666",666,"control",29.9908954845021,"control",109.831347560372,"control",535.050950685166
"667",667,"control",30.161449984281,"control",144.892461190233,"control",517.857323029217
"668",668,"control",29.8077615597985,"control",118.660445631302,"control",528.899724148203
"669",669,"control",30.5169228483615,"control",111.678337979854,"control",521.887627718357
"670",670,"control",30.950464405224,"control",110.893628188407,"control",532.379382343134
"671",671,"control",29.4523772184355,"control",123.850005332719,"control",528.215591646323
"672",672,"control",29.671786579387,"control",146.406583167839,"control",534.248848420499
"673",1,"escenario.A",28.6119285204483,"escenario.A",138.254527286779,"escenario.A",734.525928313333
"674",2,"escenario.A",27.7017852081704,"escenario.A",139.65052914673,"escenario.A",740.979604986657
"675",3,"escenario.A",28.3176166881487,"escenario.A",142.917086316987,"escenario.A",756.694285614242
"676",4,"escenario.A",26.3467607050701,"escenario.A",141.37865104107,"escenario.A",754.412647672787
"677",5,"escenario.A",27.1548962674583,"escenario.A",132.635524283615,"escenario.A",744.486600217136
"678",6,"escenario.A",26.95535474342,"escenario.A",151.422842422566,"escenario.A",767.25605487606
"679",7,"escenario.A",27.4105212511418,"escenario.A",127.326506834344,"escenario.A",724.607049877778
"680",8,"escenario.A",27.5644276531866,"escenario.A",130.046327270144,"escenario.A",758.737930839566
"681",9,"escenario.A",28.5970129368445,"escenario.A",136.178415724925,"escenario.A",776.207177213628
"682",10,"escenario.A",29.1728284824217,"escenario.A",137.666131386173,"escenario.A",744.425886524945
"683",11,"escenario.A",27.531711812076,"escenario.A",152.137518914318,"escenario.A",757.208489632916
"684",12,"escenario.A",27.2730345769171,"escenario.A",133.923579782542,"escenario.A",742.008311786579
"685",13,"escenario.A",27.2299786953701,"escenario.A",138.754836810282,"escenario.A",750.626218367622
"686",14,"escenario.A",27.8319948226909,"escenario.A",137.080291240677,"escenario.A",764.086747636307
"687",15,"escenario.A",28.0005320945735,"escenario.A",158.108178402284,"escenario.A",736.291787284005
"688",16,"escenario.A",28.6942728324847,"escenario.A",156.424201064148,"escenario.A",742.064029780171
"689",17,"escenario.A",27.9215281515183,"escenario.A",129.195779800605,"escenario.A",759.532829192475
"690",18,"escenario.A",26.2346503018944,"escenario.A",145.430545714432,"escenario.A",757.660454713872
"691",19,"escenario.A",28.1422230954719,"escenario.A",126.602391993637,"escenario.A",763.946227051724
"692",20,"escenario.A",29.3696993382255,"escenario.A",131.68626254723,"escenario.A",771.111663524127
"693",21,"escenario.A",29.3739372177699,"escenario.A",134.373701907847,"escenario.A",763.351533560429
"694",22,"escenario.A",27.4725953106132,"escenario.A",131.488302354999,"escenario.A",733.662444002084
"695",23,"escenario.A",26.7441345181079,"escenario.A",143.172523150904,"escenario.A",753.451266560361
"696",24,"escenario.A",30.5897380721907,"escenario.A",137.288803662413,"escenario.A",744.566665156599
"697",25,"escenario.A",28.0740749352198,"escenario.A",144.015355111412,"escenario.A",750.885870005327
"698",26,"escenario.A",28.1364467998986,"escenario.A",154.043863871202,"escenario.A",765.722013051104
"699",27,"escenario.A",28.6337512211502,"escenario.A",153.40817776238,"escenario.A",755.41781798298
"700",28,"escenario.A",26.6805221216456,"escenario.A",118.195805314253,"escenario.A",753.473876948557
"701",29,"escenario.A",27.5309096532564,"escenario.A",137.927088826123,"escenario.A",749.049756041458
"702",30,"escenario.A",26.7511752909216,"escenario.A",145.863666425509,"escenario.A",757.360087373052
"703",31,"escenario.A",27.5646291705498,"escenario.A",153.340118008449,"escenario.A",732.039493219871
"704",32,"escenario.A",28.3440954556844,"escenario.A",134.494202276157,"escenario.A",744.205723254206
"705",33,"escenario.A",26.9198789203326,"escenario.A",142.07821130503,"escenario.A",776.958376899208
"706",34,"escenario.A",28.7963833721926,"escenario.A",158.414156720595,"escenario.A",760.881094091794
"707",35,"escenario.A",28.5077702676646,"escenario.A",142.851073424681,"escenario.A",735.52396998989
"708",36,"escenario.A",27.3619535754042,"escenario.A",161.062307316397,"escenario.A",731.237094484257
"709",37,"escenario.A",28.4472719446858,"escenario.A",116.616039234561,"escenario.A",735.56356282482
"710",38,"escenario.A",28.9481579159941,"escenario.A",162.777912930379,"escenario.A",760.303120684972
"711",39,"escenario.A",29.2486514431313,"escenario.A",114.89765050212,"escenario.A",757.940864560843
"712",40,"escenario.A",28.0256656524993,"escenario.A",152.995278226374,"escenario.A",741.842882388522
"713",41,"escenario.A",28.1401086778454,"escenario.A",152.236603527125,"escenario.A",745.055242641754
"714",42,"escenario.A",28.1467544304174,"escenario.A",136.56420691145,"escenario.A",766.700125077277
"715",43,"escenario.A",29.6138032858128,"escenario.A",137.095333548325,"escenario.A",746.045327087846
"716",44,"escenario.A",29.3100690165869,"escenario.A",144.551252169628,"escenario.A",750.041362872888
"717",45,"escenario.A",29.0310255050468,"escenario.A",142.534990185525,"escenario.A",756.64521731684
"718",46,"escenario.A",27.9541528321529,"escenario.A",143.288131128937,"escenario.A",748.049994977722
"719",47,"escenario.A",28.5883117767997,"escenario.A",154.960111258725,"escenario.A",739.168125681247
"720",48,"escenario.A",28.6171587179719,"escenario.A",143.179926247954,"escenario.A",744.344033708237
"721",49,"escenario.A",27.2299936374823,"escenario.A",118.272186670607,"escenario.A",733.608323006357
"722",50,"escenario.A",26.5708276652921,"escenario.A",145.210737698214,"escenario.A",758.521853739243
"723",51,"escenario.A",28.8461568265456,"escenario.A",137.185145653941,"escenario.A",772.385884768857
"724",52,"escenario.A",26.7618618900668,"escenario.A",149.844040927954,"escenario.A",754.905300558416
"725",53,"escenario.A",28.2316163409448,"escenario.A",131.188167363124,"escenario.A",764.040558664935
"726",54,"escenario.A",28.4702379084944,"escenario.A",137.968807478249,"escenario.A",740.516260149305
"727",55,"escenario.A",28.7713126946936,"escenario.A",123.988582781826,"escenario.A",748.725237965445
"728",56,"escenario.A",28.4118491880142,"escenario.A",124.57882279932,"escenario.A",748.792677643541
"729",57,"escenario.A",27.5264603459548,"escenario.A",121.742143940859,"escenario.A",727.989605154656
"730",58,"escenario.A",29.1769112254996,"escenario.A",140.953199467129,"escenario.A",752.408509586475
"731",59,"escenario.A",29.89908841623,"escenario.A",110.916073261551,"escenario.A",758.681342751632
"732",60,"escenario.A",29.0759316565684,"escenario.A",154.31396440315,"escenario.A",761.962341740509
"733",61,"escenario.A",26.364095134729,"escenario.A",133.624253794573,"escenario.A",772.122560435249
"734",62,"escenario.A",29.5735931379868,"escenario.A",140.849313552462,"escenario.A",727.314523550986
"735",63,"escenario.A",28.1761862916612,"escenario.A",153.70138282343,"escenario.A",760.905658946461
"736",64,"escenario.A",28.7339177081465,"escenario.A",143.961238955585,"escenario.A",762.50338035042
"737",65,"escenario.A",28.8271519064362,"escenario.A",145.269540141232,"escenario.A",747.604885265042
"738",66,"escenario.A",28.1371813697216,"escenario.A",133.776413197221,"escenario.A",760.66152147727
"739",67,"escenario.A",28.1577473302572,"escenario.A",126.634353855195,"escenario.A",728.248463130901
"740",68,"escenario.A",29.2083907865577,"escenario.A",147.657485516528,"escenario.A",754.425322410228
"741",69,"escenario.A",28.9131378455868,"escenario.A",138.485357232953,"escenario.A",700.695552764335
"742",70,"escenario.A",29.1806517562025,"escenario.A",140.689582063467,"escenario.A",755.994776931548
"743",71,"escenario.A",30.5176096274211,"escenario.A",131.734902190109,"escenario.A",776.71712472192
"744",72,"escenario.A",28.8678392291463,"escenario.A",134.644135911283,"escenario.A",775.759731535271
"745",73,"escenario.A",28.4290859110899,"escenario.A",115.805097319996,"escenario.A",708.239113067644
"746",74,"escenario.A",26.1077922138474,"escenario.A",122.745264223853,"escenario.A",759.577881361934
"747",75,"escenario.A",30.8140454431163,"escenario.A",123.626217380191,"escenario.A",745.359983620844
"748",76,"escenario.A",27.7666302510755,"escenario.A",138.731886346829,"escenario.A",750.57812050639
"749",77,"escenario.A",30.5097453264916,"escenario.A",129.108899643284,"escenario.A",715.366735366684
"750",78,"escenario.A",28.5896578252848,"escenario.A",144.915523180746,"escenario.A",757.167600853884
"751",79,"escenario.A",29.7068929909409,"escenario.A",141.072636881609,"escenario.A",742.515598547972
"752",80,"escenario.A",28.1246780916708,"escenario.A",135.276783962258,"escenario.A",756.988404086605
"753",81,"escenario.A",28.7210119245102,"escenario.A",123.255011580859,"escenario.A",747.907123520269
"754",82,"escenario.A",28.4353996604566,"escenario.A",133.403674099582,"escenario.A",734.501218485167
"755",83,"escenario.A",28.0513241286014,"escenario.A",150.385003273841,"escenario.A",756.334465121242
"756",84,"escenario.A",28.1144219283624,"escenario.A",145.868041952642,"escenario.A",760.54275997597
"757",85,"escenario.A",29.2023209624105,"escenario.A",137.303119630887,"escenario.A",751.852910949012
"758",86,"escenario.A",28.0366001789074,"escenario.A",116.316262697554,"escenario.A",760.09332251013
"759",87,"escenario.A",26.2738248053368,"escenario.A",135.409860051113,"escenario.A",743.523349196213
"760",88,"escenario.A",28.0419463211234,"escenario.A",108.932198304484,"escenario.A",771.626749098014
"761",89,"escenario.A",28.7481989813148,"escenario.A",159.95393152227,"escenario.A",745.227385431383
"762",90,"escenario.A",28.8217974876974,"escenario.A",141.056117087294,"escenario.A",741.664994130176
"763",91,"escenario.A",28.8219051047783,"escenario.A",154.385176241964,"escenario.A",767.718396014464
"764",92,"escenario.A",26.6055825399657,"escenario.A",138.800784722789,"escenario.A",768.896156649922
"765",93,"escenario.A",28.5839923756907,"escenario.A",163.230464056265,"escenario.A",761.918136088214
"766",94,"escenario.A",29.1591448415492,"escenario.A",130.930749661069,"escenario.A",754.523542025012
"767",95,"escenario.A",29.4555155342089,"escenario.A",149.790574891507,"escenario.A",776.609817773295
"768",96,"escenario.A",28.0140371797977,"escenario.A",140.5711521566,"escenario.A",734.73900083481
"769",97,"escenario.A",27.9209831172645,"escenario.A",148.586630802898,"escenario.A",769.26396378657
"770",98,"escenario.A",29.6583243186029,"escenario.A",126.297988449799,"escenario.A",778.530308920173
"771",99,"escenario.A",26.6287890760519,"escenario.A",164.996452643467,"escenario.A",751.857575856377
"772",100,"escenario.A",27.8106432221634,"escenario.A",143.974457934307,"escenario.A",760.392552603403
"773",101,"escenario.A",28.6691635961832,"escenario.A",135.29569708457,"escenario.A",760.777914251837
"774",102,"escenario.A",26.676937185234,"escenario.A",127.807596396144,"escenario.A",770.160862873548
"775",103,"escenario.A",28.4984427479345,"escenario.A",124.124789839315,"escenario.A",737.178916444204
"776",104,"escenario.A",30.0327494602101,"escenario.A",120.96457913954,"escenario.A",765.373998527118
"777",105,"escenario.A",28.2261017727011,"escenario.A",122.037516415565,"escenario.A",723.517220646665
"778",106,"escenario.A",27.962684136035,"escenario.A",141.121272860022,"escenario.A",784.355839974419
"779",107,"escenario.A",28.6859152454727,"escenario.A",152.87010325739,"escenario.A",741.798570068122
"780",108,"escenario.A",27.9620907160442,"escenario.A",144.533524077918,"escenario.A",745.898811184629
"781",109,"escenario.A",29.0108643591159,"escenario.A",119.707448601055,"escenario.A",755.140284788762
"782",110,"escenario.A",29.0982580458717,"escenario.A",141.621280023012,"escenario.A",730.887485192527
"783",111,"escenario.A",28.2325839947809,"escenario.A",156.980737930699,"escenario.A",746.755279869198
"784",112,"escenario.A",27.1003755285603,"escenario.A",151.709510899515,"escenario.A",751.968103168282
"785",113,"escenario.A",26.9645081016393,"escenario.A",160.714855317576,"escenario.A",745.516722464978
"786",114,"escenario.A",27.6607225289709,"escenario.A",145.246665540148,"escenario.A",783.542545565806
"787",115,"escenario.A",28.9954852805278,"escenario.A",104.967378284665,"escenario.A",722.26675633913
"788",116,"escenario.A",26.3501230323294,"escenario.A",147.66628010886,"escenario.A",749.286408160634
"789",117,"escenario.A",26.4191278476168,"escenario.A",143.00419692533,"escenario.A",769.924075927694
"790",118,"escenario.A",27.6023713682303,"escenario.A",122.02938402306,"escenario.A",737.542831592271
"791",119,"escenario.A",28.6086190540614,"escenario.A",139.262428731532,"escenario.A",748.747055472578
"792",120,"escenario.A",27.3529765937616,"escenario.A",133.393388941382,"escenario.A",782.208588291144
"793",121,"escenario.A",29.0812790756122,"escenario.A",135.873971248522,"escenario.A",720.971756245758
"794",122,"escenario.A",28.550035171349,"escenario.A",145.808000541472,"escenario.A",738.06618230691
"795",123,"escenario.A",28.0661859664909,"escenario.A",134.262358191528,"escenario.A",731.721574399371
"796",124,"escenario.A",29.0160750110705,"escenario.A",133.610193463709,"escenario.A",761.096408645539
"797",125,"escenario.A",28.6028305563066,"escenario.A",124.869544559114,"escenario.A",737.061314636023
"798",126,"escenario.A",27.8019023738763,"escenario.A",142.561010760776,"escenario.A",758.497636039677
"799",127,"escenario.A",28.4518703370414,"escenario.A",146.673485503513,"escenario.A",740.60189143794
"800",128,"escenario.A",28.8516128236585,"escenario.A",146.898901360803,"escenario.A",748.528914256288
"801",129,"escenario.A",28.5720320110676,"escenario.A",153.604487716352,"escenario.A",764.739373111583
"802",130,"escenario.A",27.5983102003685,"escenario.A",115.002474768594,"escenario.A",753.18165032081
"803",131,"escenario.A",29.0509941168616,"escenario.A",141.050813087205,"escenario.A",719.792863354761
"804",132,"escenario.A",29.3368187765363,"escenario.A",126.199527185504,"escenario.A",742.368288397898
"805",133,"escenario.A",28.4952235742816,"escenario.A",147.301413709199,"escenario.A",762.447473219663
"806",134,"escenario.A",28.3683404759637,"escenario.A",141.559070248137,"escenario.A",780.872583496596
"807",135,"escenario.A",28.1573999224514,"escenario.A",129.08361367578,"escenario.A",733.064743850251
"808",136,"escenario.A",30.3049592124507,"escenario.A",136.58976720684,"escenario.A",747.306059950041
"809",137,"escenario.A",28.4952629108504,"escenario.A",155.925284133142,"escenario.A",749.668850630732
"810",138,"escenario.A",28.0780377324481,"escenario.A",134.809940461955,"escenario.A",739.20765654809
"811",139,"escenario.A",25.8223989098906,"escenario.A",121.957355249741,"escenario.A",728.761090533494
"812",140,"escenario.A",26.7273295055707,"escenario.A",152.518655935619,"escenario.A",780.529461367529
"813",141,"escenario.A",28.1554337274139,"escenario.A",153.393632751211,"escenario.A",774.736834762835
"814",142,"escenario.A",28.4280422830494,"escenario.A",134.096277911099,"escenario.A",728.372937464113
"815",143,"escenario.A",28.4957975605071,"escenario.A",158.653774207785,"escenario.A",720.704567836705
"816",144,"escenario.A",29.0186465092307,"escenario.A",138.886365048996,"escenario.A",746.522724722351
"817",145,"escenario.A",28.0436136870524,"escenario.A",126.854153753484,"escenario.A",757.896974829423
"818",146,"escenario.A",29.3960052427033,"escenario.A",137.366396284794,"escenario.A",748.910398244361
"819",147,"escenario.A",27.3453445988452,"escenario.A",143.452137017435,"escenario.A",769.1272820483
"820",148,"escenario.A",27.0698949883747,"escenario.A",146.798436173169,"escenario.A",747.018287117311
"821",149,"escenario.A",27.0501732695483,"escenario.A",144.872604400295,"escenario.A",732.249646600244
"822",150,"escenario.A",28.9426051432191,"escenario.A",154.114905618139,"escenario.A",775.404508447713
"823",151,"escenario.A",28.1503968553543,"escenario.A",143.197921571368,"escenario.A",747.219190226931
"824",152,"escenario.A",28.9882252049477,"escenario.A",146.302178215328,"escenario.A",746.416544456284
"825",153,"escenario.A",27.9730018353052,"escenario.A",151.827789433461,"escenario.A",746.751046374176
"826",154,"escenario.A",27.6617835818757,"escenario.A",138.883834533688,"escenario.A",751.879989161395
"827",155,"escenario.A",27.8763815278786,"escenario.A",132.093581517277,"escenario.A",713.719103433055
"828",156,"escenario.A",26.4514878487279,"escenario.A",137.625826243267,"escenario.A",761.960584911526
"829",157,"escenario.A",27.1071693500025,"escenario.A",126.2096462641,"escenario.A",762.570196612296
"830",158,"escenario.A",26.8456467394959,"escenario.A",141.229709561021,"escenario.A",761.091970216331
"831",159,"escenario.A",29.2421493810963,"escenario.A",146.161241195621,"escenario.A",744.373211283763
"832",160,"escenario.A",27.6565631122917,"escenario.A",129.318191714386,"escenario.A",752.575886419976
"833",161,"escenario.A",28.9878814586786,"escenario.A",131.24755032437,"escenario.A",727.920953366673
"834",162,"escenario.A",29.6858309776243,"escenario.A",128.652572908851,"escenario.A",756.761670293126
"835",163,"escenario.A",28.0458961832545,"escenario.A",140.250756893352,"escenario.A",737.84992041213
"836",164,"escenario.A",28.5025237500983,"escenario.A",156.074002062009,"escenario.A",772.142469302478
"837",165,"escenario.A",26.5489751813798,"escenario.A",133.81894455604,"escenario.A",736.102015262388
"838",166,"escenario.A",27.444077013581,"escenario.A",133.863858011106,"escenario.A",717.890497896227
"839",167,"escenario.A",28.2839662554075,"escenario.A",140.41495789551,"escenario.A",753.754633086285
"840",168,"escenario.A",28.5171234272027,"escenario.A",130.096326994156,"escenario.A",724.776962948381
"841",169,"escenario.A",27.5009778073931,"escenario.A",151.712598745844,"escenario.A",736.069504830914
"842",170,"escenario.A",30.8074646392577,"escenario.A",137.411286649693,"escenario.A",763.90079890259
"843",171,"escenario.A",27.7899454664713,"escenario.A",152.97325043023,"escenario.A",781.068371200634
"844",172,"escenario.A",28.2916738143648,"escenario.A",147.634444138442,"escenario.A",746.758763093462
"845",173,"escenario.A",28.8538001924674,"escenario.A",149.323252402019,"escenario.A",766.594436353727
"846",174,"escenario.A",28.205022110617,"escenario.A",124.626567233306,"escenario.A",728.84576274261
"847",175,"escenario.A",27.612175308454,"escenario.A",122.437807393003,"escenario.A",778.789156120542
"848",176,"escenario.A",29.2334934374048,"escenario.A",141.330473657579,"escenario.A",750.898248994016
"849",177,"escenario.A",29.7809235102789,"escenario.A",136.798818347876,"escenario.A",738.447324488249
"850",178,"escenario.A",28.2014937877922,"escenario.A",137.005746582801,"escenario.A",757.368530817149
"851",179,"escenario.A",28.7697766515869,"escenario.A",139.580130664784,"escenario.A",737.975369587116
"852",180,"escenario.A",28.1364840014375,"escenario.A",158.072343752936,"escenario.A",751.788691096096
"853",181,"escenario.A",29.2057970089941,"escenario.A",135.674819035648,"escenario.A",752.61547671047
"854",182,"escenario.A",27.1200793015105,"escenario.A",133.982608352975,"escenario.A",769.767815385236
"855",183,"escenario.A",30.4580258150347,"escenario.A",158.362901921138,"escenario.A",741.874881121075
"856",184,"escenario.A",27.6506100021232,"escenario.A",143.118898477759,"escenario.A",744.94828156664
"857",185,"escenario.A",26.8295045621394,"escenario.A",143.322683457983,"escenario.A",752.972576171667
"858",186,"escenario.A",27.8931188858947,"escenario.A",126.625944867176,"escenario.A",765.400807857175
"859",187,"escenario.A",28.3708401447792,"escenario.A",148.826764337728,"escenario.A",781.442243680297
"860",188,"escenario.A",29.788676359373,"escenario.A",153.38159749773,"escenario.A",776.405736342624
"861",189,"escenario.A",29.1047612897005,"escenario.A",148.447226616523,"escenario.A",766.411303535296
"862",190,"escenario.A",28.366760094764,"escenario.A",128.205698149986,"escenario.A",720.397552977931
"863",191,"escenario.A",26.8960958169714,"escenario.A",156.441069801192,"escenario.A",766.203508794775
"864",192,"escenario.A",27.3986037651148,"escenario.A",137.456073636794,"escenario.A",763.08746538082
"865",193,"escenario.A",28.0732464650599,"escenario.A",160.63559702644,"escenario.A",739.766400168759
"866",194,"escenario.A",30.6809050689222,"escenario.A",145.737081069234,"escenario.A",741.90157150868
"867",195,"escenario.A",26.4441815287503,"escenario.A",145.210792659607,"escenario.A",728.977753956782
"868",196,"escenario.A",29.3158124657722,"escenario.A",162.493339828143,"escenario.A",750.778370115292
"869",197,"escenario.A",27.7238551130554,"escenario.A",153.812510841332,"escenario.A",752.43642435195
"870",198,"escenario.A",29.8293512639879,"escenario.A",145.693093567395,"escenario.A",722.800444097442
"871",199,"escenario.A",27.1363673856255,"escenario.A",132.153349739148,"escenario.A",725.567904238091
"872",200,"escenario.A",28.3678783052762,"escenario.A",150.481745683868,"escenario.A",753.783975194097
"873",201,"escenario.A",27.1744310959654,"escenario.A",149.038251219985,"escenario.A",734.477975110431
"874",202,"escenario.A",29.0973757693072,"escenario.A",135.11710431006,"escenario.A",746.171593699522
"875",203,"escenario.A",29.6544283091886,"escenario.A",138.309915298649,"escenario.A",767.174007145798
"876",204,"escenario.A",30.1026921661451,"escenario.A",137.70194212245,"escenario.A",744.135606995377
"877",205,"escenario.A",28.9956966312859,"escenario.A",122.838641433226,"escenario.A",753.021923539269
"878",206,"escenario.A",29.9995356043947,"escenario.A",148.055971480312,"escenario.A",760.875440365051
"879",207,"escenario.A",29.4265669523152,"escenario.A",124.523700927402,"escenario.A",732.90675058389
"880",208,"escenario.A",28.1034000846489,"escenario.A",144.441673934065,"escenario.A",770.949819742659
"881",209,"escenario.A",28.6879557487533,"escenario.A",123.89449419846,"escenario.A",765.716436791485
"882",210,"escenario.A",27.2968855569831,"escenario.A",151.076652012318,"escenario.A",771.436552258421
"883",211,"escenario.A",28.052205917375,"escenario.A",149.621033232252,"escenario.A",744.130948276394
"884",212,"escenario.A",29.4021251600149,"escenario.A",161.024895780114,"escenario.A",727.448384195106
"885",213,"escenario.A",28.7496327777431,"escenario.A",127.811898300198,"escenario.A",759.194388602979
"886",214,"escenario.A",28.6690630383603,"escenario.A",151.060211795295,"escenario.A",760.919813286173
"887",215,"escenario.A",27.2333942019003,"escenario.A",138.350486044416,"escenario.A",791.803723785373
"888",216,"escenario.A",27.6496672988792,"escenario.A",143.035308160534,"escenario.A",778.612251321623
"889",217,"escenario.A",27.4959782267966,"escenario.A",136.192175338425,"escenario.A",743.509333974266
"890",218,"escenario.A",28.609484035213,"escenario.A",145.197402479714,"escenario.A",734.801088946599
"891",219,"escenario.A",27.2791126747521,"escenario.A",128.62079521476,"escenario.A",760.959292642543
"892",220,"escenario.A",28.7695597344951,"escenario.A",130.89285612067,"escenario.A",783.011406855172
"893",221,"escenario.A",27.1582402445438,"escenario.A",149.601791515744,"escenario.A",731.967037174282
"894",222,"escenario.A",29.98538923981,"escenario.A",109.346420502664,"escenario.A",738.437339150015
"895",223,"escenario.A",28.672167695499,"escenario.A",137.72768451883,"escenario.A",779.065458455592
"896",224,"escenario.A",27.5570365322369,"escenario.A",135.86782869925,"escenario.A",780.503594803423
"897",225,"escenario.A",28.4614040952012,"escenario.A",148.797110656285,"escenario.A",754.106521580155
"898",226,"escenario.A",27.8916449287412,"escenario.A",145.366547585906,"escenario.A",724.942899332288
"899",227,"escenario.A",28.5863020413693,"escenario.A",125.982759792359,"escenario.A",742.260891624308
"900",228,"escenario.A",28.4637914100099,"escenario.A",156.794080703528,"escenario.A",769.740420766434
"901",229,"escenario.A",27.256450394245,"escenario.A",152.155208728581,"escenario.A",785.590498548278
"902",230,"escenario.A",27.4703386763333,"escenario.A",156.303803739557,"escenario.A",750.724863999427
"903",231,"escenario.A",28.51760993735,"escenario.A",130.124308030696,"escenario.A",740.832676697199
"904",232,"escenario.A",29.8034898324015,"escenario.A",161.374148142651,"escenario.A",755.88596717213
"905",233,"escenario.A",29.2712323283241,"escenario.A",153.78305488,"escenario.A",753.308199164546
"906",234,"escenario.A",27.6304152253266,"escenario.A",153.252821977044,"escenario.A",736.366981629518
"907",235,"escenario.A",29.0228859855816,"escenario.A",127.547519224342,"escenario.A",760.491578671667
"908",236,"escenario.A",28.183374381354,"escenario.A",139.951202543216,"escenario.A",773.324440026205
"909",237,"escenario.A",28.5192611056497,"escenario.A",142.734705802821,"escenario.A",751.190845266477
"910",238,"escenario.A",28.4799470311071,"escenario.A",125.828003450539,"escenario.A",761.035805722998
"911",239,"escenario.A",30.7024317731745,"escenario.A",138.502030779445,"escenario.A",755.031006483481
"912",240,"escenario.A",27.0921227418363,"escenario.A",149.133663546214,"escenario.A",758.39736712754
"913",241,"escenario.A",28.3268830646523,"escenario.A",144.109849169146,"escenario.A",747.547076937114
"914",242,"escenario.A",26.5212218035511,"escenario.A",143.310135471772,"escenario.A",770.229868250672
"915",243,"escenario.A",28.7962424860404,"escenario.A",156.402312452337,"escenario.A",754.705076354412
"916",244,"escenario.A",29.2827441328525,"escenario.A",132.49477843717,"escenario.A",742.899337867152
"917",245,"escenario.A",29.6178357514571,"escenario.A",149.30296150187,"escenario.A",761.111446086927
"918",246,"escenario.A",26.3818605582364,"escenario.A",152.284453550202,"escenario.A",766.363771239299
"919",247,"escenario.A",28.6262587173063,"escenario.A",126.494669505619,"escenario.A",749.783060389314
"920",248,"escenario.A",29.7596351533283,"escenario.A",119.071130003785,"escenario.A",707.941897918108
"921",249,"escenario.A",27.8325447714794,"escenario.A",151.121842383138,"escenario.A",777.273161692458
"922",250,"escenario.A",28.0263354892013,"escenario.A",137.96722518337,"escenario.A",738.917367083413
"923",251,"escenario.A",28.1949242666834,"escenario.A",166.70188639225,"escenario.A",745.369257404486
"924",252,"escenario.A",28.5804180013757,"escenario.A",144.150369188177,"escenario.A",776.991395988505
"925",253,"escenario.A",28.8685534807161,"escenario.A",140.390969537161,"escenario.A",720.47849899177
"926",254,"escenario.A",29.495108048363,"escenario.A",121.892230100398,"escenario.A",733.197832127872
"927",255,"escenario.A",28.1383319131728,"escenario.A",131.899943738808,"escenario.A",738.936327110365
"928",256,"escenario.A",28.4184269236536,"escenario.A",125.717319459178,"escenario.A",729.881996382045
"929",257,"escenario.A",30.6184779621326,"escenario.A",171.627360201598,"escenario.A",768.709843366114
"930",258,"escenario.A",28.6438549709904,"escenario.A",126.793215155888,"escenario.A",771.300452867651
"931",259,"escenario.A",28.4112029849566,"escenario.A",147.438329014171,"escenario.A",759.029079426785
"932",260,"escenario.A",26.9414465997279,"escenario.A",155.258627472908,"escenario.A",743.91874838057
"933",261,"escenario.A",28.2327418057173,"escenario.A",137.173404697871,"escenario.A",744.171462791913
"934",262,"escenario.A",28.0175268929598,"escenario.A",142.258004493616,"escenario.A",741.851065729628
"935",263,"escenario.A",28.219396003383,"escenario.A",128.941078766512,"escenario.A",742.547968693851
"936",264,"escenario.A",27.6775990643797,"escenario.A",140.625086065082,"escenario.A",758.739007293491
"937",265,"escenario.A",27.570656973655,"escenario.A",136.769478270791,"escenario.A",765.591862281862
"938",266,"escenario.A",27.5380573134527,"escenario.A",132.508678315111,"escenario.A",743.642796569609
"939",267,"escenario.A",28.0240756652162,"escenario.A",147.173171159249,"escenario.A",756.106175711397
"940",268,"escenario.A",29.5434073421075,"escenario.A",131.64645043435,"escenario.A",712.640310493119
"941",269,"escenario.A",29.237123161497,"escenario.A",123.911032021699,"escenario.A",752.198700158642
"942",270,"escenario.A",27.8844238867747,"escenario.A",149.627673977634,"escenario.A",736.863439368055
"943",271,"escenario.A",26.6115202036428,"escenario.A",142.883697249315,"escenario.A",768.633428199436
"944",272,"escenario.A",27.4191999086055,"escenario.A",123.065867607873,"escenario.A",770.036198230673
"945",273,"escenario.A",27.7905498880891,"escenario.A",133.046483548933,"escenario.A",715.682319225659
"946",274,"escenario.A",28.3294924840592,"escenario.A",149.934532644866,"escenario.A",765.801642521846
"947",275,"escenario.A",27.5938970153272,"escenario.A",129.857016402785,"escenario.A",741.888744712954
"948",276,"escenario.A",30.1564134631986,"escenario.A",149.105357472971,"escenario.A",748.345467781638
"949",277,"escenario.A",27.9686231669584,"escenario.A",137.133625872809,"escenario.A",765.418908290138
"950",278,"escenario.A",27.0646133085701,"escenario.A",125.290986536657,"escenario.A",762.054918816699
"951",279,"escenario.A",28.0943887130088,"escenario.A",145.802891933486,"escenario.A",737.818296447343
"952",280,"escenario.A",27.2648375216703,"escenario.A",113.660506752982,"escenario.A",756.123472784608
"953",281,"escenario.A",28.3799094789843,"escenario.A",133.665319212149,"escenario.A",743.474101034361
